id,filtered_words_array,features,label_index
F138,"['deep', 'remain', 'travel', 'chance', 'realize.', 'address', 'shake.', 'join', 'lay', 'family', 'teacher', 'policy.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[346,503,1762,2066,2710,4454,4475,5205,5850,6176,6944,7281,7936,8297,8338,8681,8708,8952,9876],[4.42484663185681,0.691153161953081,4.42484663185681,2.7508701982851385,4.830311739964974,3.914021008090819,4.019381523748645,4.607168188650764,0.691153161953081,5.523458920524919,2.7826188965997183,0.6832166123573445,0.691153161953081,4.830311739964974,0.691153161953081,4.270695952029551,3.5085558999826545,4.42484663185681,2.7508701982851385])",0.0
R017,"['least', 'foreign', 'close', 'knowledge', 'teach', 'avoid.', 'hope', 'note', 'cover', 'foot.', 'product', 'indeed', 'hand', 'knowledge', 'son', 'plant.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[209,447,1175,1634,2041,3423,3497,3614,4506,4687,4934,6000,6104,6206,6944,7178,7864,8522,9462,9909],[4.607168188650764,4.42484663185681,4.830311739964974,4.137164559405029,5.117993812416755,4.42484663185681,4.019381523748645,0.6753425559264385,0.691153161953081,0.6832166123573445,4.270695952029551,3.8187108282864943,4.270695952029551,4.270695952029551,2.7826188965997183,5.523458920524919,7.828042016181638,4.019381523748645,0.691153161953081,4.42484663185681])",1.0
F090,"['church', 'town', 'outside', 'table', 'away', 'network.', 'job', 'learn', 'bar', 'mission', 'give', 'almost.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[503,557,1140,1208,1273,3184,3737,3783,3931,4715,5850,5967,6069,7281,7332,7515,7936,8338,8568],[0.691153161953081,3.914021008090819,5.523458920524919,2.849310271098391,3.577548771469606,2.7826188965997183,3.914021008090819,4.137164559405029,3.914021008090819,4.137164559405029,0.691153161953081,4.270695952029551,3.7316994512968646,0.6832166123573445,4.607168188650764,4.607168188650764,0.691153161953081,0.691153161953081,4.270695952029551])",0.0
F222,"['still', 'sort', 'difficult', 'minute', 'walk', 'prevent.', 'job', 'much', 'many', 'section', 'amount', 'seek', 'third.', 'go', 'boy', 'cover', 'teacher', 'network.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[157,171,503,524,557,1208,1712,2338,3184,3357,3712,5188,5720,5850,6104,6142,6451,6968,7222,7281,7515,7936,8151,8338,8708],[3.7316994512968646,4.137164559405029,0.691153161953081,3.6516567436233283,3.914021008090819,2.849310271098391,4.270695952029551,5.117993812416755,2.7826188965997183,3.577548771469606,4.270695952029551,4.019381523748645,3.7316994512968646,0.691153161953081,4.270695952029551,4.270695952029551,3.577548771469606,4.270695952029551,4.137164559405029,0.6832166123573445,4.607168188650764,0.691153161953081,4.019381523748645,0.691153161953081,3.5085558999826545])",0.0
R114,"['technology', 'reveal', 'leader', 'describe', 'happy.', 'source', 'center', 'smile', 'every', 'cost', 'finally', 'popular.', 'bank', 'administration', 'education.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[821,1020,1480,1507,1526,1817,2059,2713,2956,3614,4490,4506,4687,5047,5185,7085,7721,7786,8982,9462,9681],[2.849310271098391,2.455405985391302,4.137164559405029,4.019381523748645,3.577548771469606,4.270695952029551,2.7200985396183848,4.270695952029551,5.523458920524919,0.6753425559264385,4.019381523748645,0.691153161953081,0.6832166123573445,2.60568818844064,4.137164559405029,4.270695952029551,4.137164559405029,5.117993812416755,4.270695952029551,0.691153161953081,3.5085558999826545])",1.0
F235,"['sign', 'response', 'apply', 'yes', 'event', 'member.', 'structure', 'car', 'cell', 'chance', 'admit.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[346,503,2403,2445,2996,3210,3486,3674,3761,4921,5044,5850,6756,7281,7312,7728,7936,8338],[4.42484663185681,0.691153161953081,4.42484663185681,4.137164559405029,3.6516567436233283,4.607168188650764,2.849310271098391,3.914021008090819,5.523458920524919,2.849310271098391,4.270695952029551,0.691153161953081,3.914021008090819,0.6832166123573445,4.42484663185681,4.42484663185681,0.691153161953081,0.691153161953081])",0.0
F185,"['base', 'occur', 'edge', 'boy', 'yet.', 'every', 'left', 'speak', 'manager', 'name', 'make.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[15,157,503,1652,1662,1921,3882,3921,4377,4732,5850,7281,7576,7936,8173,8338,9681],[3.8187108282864943,3.7316994512968646,0.691153161953081,4.137164559405029,3.7316994512968646,3.8187108282864943,4.830311739964974,4.019381523748645,2.60568818844064,4.137164559405029,0.691153161953081,0.6832166123573445,5.117993812416755,0.691153161953081,3.7316994512968646,0.691153161953081,3.5085558999826545])",0.0
F221,"['support', 'perhaps', 'health', 'hour', 'marriage.', 'resource', 'expect', 'class', 'sit', 'organization.', 'social', 'nothing', 'election.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,527,823,1259,1344,1670,2918,3556,3691,4007,4292,5850,6946,7281,7936,8217,8270,8338,8805,9676],[0.691153161953081,3.8187108282864943,3.7316994512968646,4.137164559405029,4.830311739964974,4.270695952029551,3.0385522707369192,2.849310271098391,4.42484663185681,4.42484663185681,3.8187108282864943,0.691153161953081,4.137164559405029,0.6832166123573445,0.691153161953081,4.270695952029551,5.523458920524919,0.691153161953081,4.019381523748645,3.0385522707369192])",0.0
F054,"['soldier', 'dinner', 'economic', 'believe.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,586,2240,3892,4141,5850,6747,7281,7936,8338,9144],[0.691153161953081,4.830311739964974,5.117993812416755,2.5530444549552183,4.42484663185681,0.691153161953081,2.5530444549552183,0.6832166123573445,0.691153161953081,0.691153161953081,2.6902455764687034])",0.0
R000,"['serve', 'strategy', 'teach', 'house', 'shake', 'arrive.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[1725,1770,2180,2291,3614,4506,4687,5836,5842,6219,8522,9462],[4.137164559405029,2.8844015909096608,4.019381523748645,4.830311739964974,0.6753425559264385,0.691153161953081,0.6832166123573445,4.830311739964974,5.117993812416755,3.125563647726549,4.019381523748645,0.691153161953081])",1.0
R178,"['scientist', 'effect', 'nice', 'into.', 'open', 'politics', 'animal', 'find', 'game', 'cover.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[442,3370,3614,4506,4687,4991,5432,5783,5887,6226,6324,7360,7510,8867,8975,9462],[5.523458920524919,4.607168188650764,0.6753425559264385,0.691153161953081,0.6832166123573445,2.60568818844064,2.7508701982851385,4.830311739964974,3.914021008090819,3.914021008090819,4.019381523748645,4.607168188650764,3.914021008090819,4.830311739964974,4.019381523748645,0.691153161953081])",1.0
F006,"['glass', 'none', 'left', 'source', 'majority', 'movie', 'join.', 'quite', 'truth', 'lead', 'star', 'argue', 'loss.', 'money', 'necessary', 'little.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,690,1439,1662,2069,3730,4377,5170,5356,5850,6056,6103,6932,7281,7709,7721,7936,7979,8338,9244,9831,9994],[0.691153161953081,4.830311739964974,3.577548771469606,3.7316994512968646,4.830311739964974,4.270695952029551,2.60568818844064,4.270695952029551,4.42484663185681,0.691153161953081,4.019381523748645,4.270695952029551,4.270695952029551,0.6832166123573445,4.830311739964974,4.137164559405029,0.691153161953081,4.42484663185681,0.691153161953081,4.137164559405029,4.137164559405029,4.607168188650764])",0.0
F174,"['material', 'purpose', 'woman', 'prepare', 'health.', 'half', 'money', 'teach', 'hundred.', 'special', 'lot', 'arrive.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,1055,1780,2286,3231,3892,4563,4943,5842,5850,6103,6219,6747,7281,7692,7936,8089,8338,8522],[0.691153161953081,4.137164559405029,3.7316994512968646,4.019381523748645,4.42484663185681,2.5530444549552183,4.137164559405029,4.137164559405029,5.117993812416755,0.691153161953081,4.270695952029551,3.125563647726549,2.5530444549552183,0.6832166123573445,5.117993812416755,0.691153161953081,3.914021008090819,0.691153161953081,4.019381523748645])",0.0
R009,"['speech', 'left', 'door', 'go.', 'little', 'agency', 'election', 'early.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[132,502,765,1590,1662,3556,3614,3753,4506,4687,4702,4847,9462],[4.019381523748645,4.137164559405029,4.019381523748645,4.270695952029551,3.7316994512968646,2.849310271098391,0.6753425559264385,4.830311739964974,0.691153161953081,0.6832166123573445,4.607168188650764,4.019381523748645,0.691153161953081])",1.0
R122,"['people', 'image', 'soon', 'within', 'better', 'word.', 'major', 'carry', 'store', 'woman', 'fly.', 'level', 'career', 'never', 'money', 'program', 'nation.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[281,454,573,1041,1058,1499,2543,3614,4263,4506,4563,4687,4930,5006,5303,6103,7184,7230,7725,9034,9144,9462,9817],[4.137164559405029,3.914021008090819,4.830311739964974,3.577548771469606,4.137164559405029,4.019381523748645,4.019381523748645,0.6753425559264385,4.830311739964974,0.691153161953081,4.137164559405029,0.6832166123573445,3.6516567436233283,5.117993812416755,4.830311739964974,4.270695952029551,4.019381523748645,5.117993812416755,5.117993812416755,2.8844015909096608,2.6902455764687034,0.691153161953081,3.577548771469606])",1.0
F189,"['alone', 'information', 'agency', 'plan', 'moment.', 'cut', 'personal', 'whether', 'study', 'economy', 'draw', 'station', 'door.', 'hit', 'choice', 'line', 'nation', 'ability', 'power.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[217,503,765,1029,1182,1206,2066,2492,3406,3681,4014,4096,4224,5850,6053,6123,6609,7281,7936,7939,8167,8190,8252,8338,8415,9876],[4.42484663185681,0.691153161953081,4.019381523748645,4.270695952029551,3.8187108282864943,4.019381523748645,2.7508701982851385,4.270695952029551,3.914021008090819,4.42484663185681,4.137164559405029,5.117993812416755,4.607168188650764,0.691153161953081,3.577548771469606,4.607168188650764,5.523458920524919,0.6832166123573445,0.691153161953081,4.137164559405029,3.914021008090819,3.914021008090819,3.914021008090819,0.691153161953081,4.270695952029551,2.7508701982851385])",0.0
R146,"['actually', 'science', 'however', 'meeting', 'message', 'us.', 'around', 'spend', 'value', 'traditional', 'civil', 'democrat', 'live.', 'everyone', 'mean', 'office', 'right.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[20,353,593,909,911,1020,2227,2660,2715,2929,3363,3614,4486,4506,4687,5234,6197,6447,7403,8344,8893,9462,9679],[4.270695952029551,4.019381523748645,4.137164559405029,4.42484663185681,4.607168188650764,2.455405985391302,2.7200985396183848,4.830311739964974,4.137164559405029,5.523458920524919,3.4440173788450834,0.6753425559264385,4.830311739964974,0.691153161953081,0.6832166123573445,4.830311739964974,4.270695952029551,3.6516567436233283,4.270695952029551,4.270695952029551,3.7316994512968646,0.691153161953081,5.523458920524919])",1.0
R022,"['begin', 'miss', 'beautiful', 'black', 'wide', 'far.', 'per', 'marriage', 'evening', 'theory', 'safe', 'born', 'war', 'cover.', 'far', 'accept.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[298,821,1071,1273,1352,1468,1513,1948,2059,2571,2836,3614,4158,4506,4687,5286,6229,7642,8719,8867,9462,9545],[4.270695952029551,2.849310271098391,4.137164559405029,3.577548771469606,5.523458920524919,4.607168188650764,3.914021008090819,4.830311739964974,2.7200985396183848,5.523458920524919,3.914021008090819,0.6753425559264385,4.830311739964974,0.691153161953081,0.6832166123573445,3.7316994512968646,4.270695952029551,4.137164559405029,4.42484663185681,4.830311739964974,0.691153161953081,4.42484663185681])",1.0
F177,"['television', 'everybody', 'population', 'sound', 'often.', 'vote', 'oil', 'child', 'student', 'usually', 'instead.', 'include', 'science', 'since', 'pull.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,650,1612,1955,2561,2953,2990,3363,3536,5850,6035,6166,6287,7244,7281,7936,8338,8713,8757,9214,9258],[0.691153161953081,2.958509563063383,5.523458920524919,5.523458920524919,4.607168188650764,4.42484663185681,3.7316994512968646,3.4440173788450834,4.830311739964974,0.691153161953081,3.4440173788450834,4.137164559405029,4.019381523748645,3.577548771469606,0.6832166123573445,0.691153161953081,0.691153161953081,4.42484663185681,4.42484663185681,3.914021008090819,4.830311739964974])",0.0
F021,"['letter', 'report', 'say.', 'need', 'movement', 'firm.', 'two', 'board', 'reduce.', 'day', 'letter', 'single', 'interesting', 'serious', 'onto', 'fight.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,564,1117,2551,3634,3892,4319,4687,4728,5294,5739,5850,6077,6505,6537,6747,7281,7454,7889,7936,8338,9133],[0.691153161953081,8.541391904059102,4.270695952029551,4.830311739964974,4.42484663185681,2.5530444549552183,3.914021008090819,0.6832166123573445,4.830311739964974,4.607168188650764,4.42484663185681,0.691153161953081,4.270695952029551,4.270695952029551,4.42484663185681,2.5530444549552183,0.6832166123573445,4.42484663185681,3.8187108282864943,0.691153161953081,0.691153161953081,5.117993812416755])",0.0
R039,"['course', 'eye', 'main', 'suddenly', 'effort', 'beat', 'outside.', 'line', 'kitchen', 'open', 'own.', 'southern', 'site', 'buy', 'media', 'few.', 'able', 'else', 'future', 'design', 'according', 'beautiful', 'leader', 'so.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[80,682,756,1182,1209,1273,1341,1526,1637,1783,2569,3496,3614,3652,3743,3922,4506,4687,5034,5726,5783,5891,6488,7564,7813,7954,8581,9034,9144,9462],[4.137164559405029,5.523458920524919,4.830311739964974,3.8187108282864943,4.42484663185681,3.577548771469606,4.42484663185681,3.577548771469606,4.42484663185681,5.523458920524919,3.6516567436233283,3.6516567436233283,0.6753425559264385,4.42484663185681,4.42484663185681,4.019381523748645,0.691153161953081,0.6832166123573445,4.607168188650764,3.5085558999826545,4.830311739964974,4.607168188650764,4.270695952029551,4.830311739964974,4.42484663185681,5.523458920524919,4.137164559405029,2.8844015909096608,2.6902455764687034,0.691153161953081])",1.0
F061,"['memory', 'speech', 'expect', 'sure', 'response', 'away.', 'issue', 'conference', 'education', 'policy', 'responsibility.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[502,503,1256,1821,2445,2523,3691,4142,5530,5657,5850,6616,6830,6941,7281,7860,7936,8338],[4.137164559405029,0.691153161953081,3.125563647726549,4.607168188650764,4.137164559405029,5.117993812416755,4.42484663185681,4.270695952029551,4.607168188650764,4.019381523748645,0.691153161953081,4.137164559405029,5.117993812416755,3.7316994512968646,0.6832166123573445,2.849310271098391,0.691153161953081,0.691153161953081])",0.0
R057,"['summer', 'eat', 'red', 'guy', 'center.', 'company', 'choose', 'prepare', 'piece', 'way', 'language.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[52,94,942,1020,2227,2286,3133,3614,4506,4687,6575,7276,9391,9462,9481,9706,9998],[4.019381523748645,4.42484663185681,4.607168188650764,2.455405985391302,2.7200985396183848,4.019381523748645,4.019381523748645,0.6753425559264385,0.691153161953081,0.6832166123573445,5.117993812416755,4.019381523748645,3.7316994512968646,0.691153161953081,3.8187108282864943,4.137164559405029,4.607168188650764])",1.0
F154,"['leader', 'actually', 'blood', 'yeah.', 'network', 'effort', 'true', 'medical.', 'leave', 'find', 'itself.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,1526,2066,2359,2862,2913,5726,5850,6447,7188,7281,7510,7936,8134,8338,9152,9210,9876],[0.691153161953081,3.577548771469606,2.7508701982851385,4.607168188650764,5.117993812416755,3.577548771469606,3.5085558999826545,0.691153161953081,3.6516567436233283,4.137164559405029,0.6832166123573445,3.914021008090819,0.691153161953081,5.117993812416755,0.691153161953081,4.42484663185681,4.607168188650764,2.7508701982851385])",0.0
F052,"['share', 'individual', 'charge', 'direction.', 'health', 'song', 'source.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[503,1208,3184,3707,3947,5850,6812,7281,7350,7936,8338,8614,8805,9547],[0.691153161953081,2.849310271098391,2.7826188965997183,5.523458920524919,4.830311739964974,0.691153161953081,4.607168188650764,0.6832166123573445,4.270695952029551,0.691153161953081,0.691153161953081,4.270695952029551,4.019381523748645,5.117993812416755])",0.0
